date,kcal,protein_g,carb_g,sugar_g,fiber_g,fat_g,satfat_g,magnesium_mg,potassium_mg,sodium_mg,vit_index,min_index,plants_day,plants_7d,tss,carb_target_g,carb_gap_g,microbiome,kcal_observed,kcal_assumed,n_items,pct_plant,pct_dairy,pct_animal,pct_other,pct_upf,pct_kcal_protein,pct_kcal_carb,pct_kcal_fat,mono_g,poly_g,trans_g,fat_split_mis,cnt_avocado,cnt_lenticchie,cnt_uova,cnt_banane,cnt_ceci,cnt_avena,cnt_patate_dolci,cnt_caffe
2025-03-06,1584,93.1,255.7,100.6,49.1,32.8,11.9,551,4678,1401,72.0,87.0,12,35,136,505,-249,87.1,1584,0,9,90.9,0.0,9.1,0.0,35.9,22.0,60.5,17.4,7.44,4.36,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07,1920,108.9,275.6,40.5,43.8,45.9,15.0,387,2984,3102,56.0,95.3,7,35,132,496,-221,94.5,1733,187,11,78.8,16.7,4.5,0.0,11.3,22.3,56.5,21.2,13.92,10.15,0.78,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08,1919,103.1,321.8,74.9,61.3,33.6,11.9,543,5026,1682,64.9,88.3,13,36,375,855,-534,95.1,1369,550,16,90.0,2.0,8.0,0.0,9.1,20.6,64.3,15.1,6.57,3.87,0.12,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-03-09,2201,83.2,330.5,84.5,61.2,70.7,19.7,375,4194,1545,84.5,92.1,10,34,168,573,-243,92.9,2201,0,11,65.1,0.0,31.5,3.4,16.5,14.5,57.7,27.8,7.07,2.81,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,1724,95.2,277.1,53.4,45.8,28.4,9.0,426,2939,1773,47.4,89.0,9,32,133,498,-221,88.1,1209,515,12,93.2,6.8,0.0,0.0,32.6,21.8,63.5,14.6,7.84,8.87,0.16,0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-11,1991,143.1,201.1,64.3,33.3,71.3,28.1,484,3948,816,68.2,93.6,10,31,131,494,-293,94.2,1177,814,15,50.7,7.9,41.4,0.0,12.3,28.4,39.9,31.8,29.2,5.6,2.73,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2025-03-12,2009,116.8,346.7,88.8,98.1,24.3,8.7,727,5667,747,77.1,96.0,15,32,167,571,-224,93.1,352,1657,21,91.4,8.6,0.0,0.0,15.8,22.5,66.9,10.6,7.86,5.01,0.19,0,0.0,1.8,0.0,1.0,0.0,1.0,1.33,0.0
2025-03-13,1858,99.9,287.8,123.2,49.8,46.9,11.6,673,5677,716,71.1,100.0,14,34,132,496,-208,96.0,1087,771,18,90.1,7.5,0.0,2.5,13.4,20.3,58.3,21.4,8.36,12.87,0.14,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-03-14,2308,128.6,316.0,66.4,46.1,66.0,21.0,592,4250,2213,60.4,100.0,12,36,94,415,-99,97.7,1758,550,20,77.5,8.2,14.3,0.0,7.6,21.7,53.3,25.0,5.99,3.13,0.11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-03-15,1335,58.8,160.7,19.8,11.4,50.2,19.3,148,1463,2364,59.1,59.2,3,32,160,556,-395,85.0,1335,0,6,76.9,0.0,17.5,5.6,58.4,17.7,48.3,34.0,14.86,11.32,0.27,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-03-16,2610,113.3,457.8,130.3,77.8,46.0,17.0,857,4173,1233,33.6,90.2,9,29,213,669,-212,89.6,1396,1214,15,98.5,1.5,0.0,0.0,30.3,16.8,67.9,15.4,14.68,8.31,0.39,0,0.0,0.7,0.0,2.0,0.0,1.0,0.0,1.0
2025-03-17,2132,98.4,310.6,119.8,59.8,67.8,16.8,497,3907,1242,70.9,91.6,11,30,108,445,-134,95.5,1097,1035,16,52.9,7.3,39.8,0.0,14.9,17.5,55.3,27.2,6.73,3.6,0.15,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-03-18,3048,164.3,484.9,163.4,88.3,66.1,17.5,907,6015,4422,83.9,100.0,17,36,119,468,17,88.7,3048,0,18,95.5,0.0,0.0,4.5,37.8,20.6,60.8,18.6,20.69,20.25,0.21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19,1987,82.8,261.4,62.7,52.9,70.2,24.3,382,2636,1703,57.6,84.2,4,33,143,520,-258,90.0,1247,740,8,88.2,0.0,11.8,0.0,33.2,16.5,52.1,31.4,28.22,10.52,0.56,0,0.67,0.8,3.0,1.0,0.0,0.0,0.0,0.0
2025-03-20,2193,118.4,327.7,64.8,60.8,52.2,15.0,591,4118,3958,66.4,94.6,11,33,106,441,-113,94.5,1398,795,15,85.5,7.1,7.3,0.0,18.5,21.0,58.2,20.8,17.79,12.3,0.31,0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0
2025-03-21,2203,114.5,352.7,82.1,62.9,43.5,11.7,626,3586,2480,48.3,94.2,9,28,202,646,-293,92.0,982,1221,14,92.9,7.1,0.0,0.0,17.7,20.3,62.4,17.3,13.81,11.89,0.26,0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0
2025-03-22,2260,130.1,346.6,95.9,57.5,49.5,17.4,532,5066,1229,82.3,100.0,13,30,160,556,-209,89.2,1966,293,15,91.5,5.2,0.0,3.3,36.1,22.1,58.9,19.0,5.49,1.87,0.43,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-03-23,1377,91.1,193.4,46.3,48.8,32.6,4.7,582,3997,2876,50.1,96.3,12,33,107,443,-249,98.6,1377,0,14,100.0,0.0,0.0,0.0,4.5,25.5,54.0,20.5,11.17,9.9,0.01,0,0.47,0.0,0.0,0.0,1.25,0.0,0.0,1.0
2025-03-24,2028,116.4,353.2,93.0,78.0,25.6,9.1,668,5840,608,77.8,96.5,11,33,141,515,-162,95.3,1008,1019,15,92.3,7.7,0.0,0.0,15.6,22.1,67.0,10.9,6.92,4.05,0.15,0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0
2025-03-25,2727,148.7,457.7,164.7,80.3,46.0,13.1,928,6353,2432,83.6,100.0,23,36,81,387,71,99.4,2727,0,28,92.0,6.7,0.1,1.2,1.9,20.9,64.5,14.6,15.36,11.71,0.23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26,2114,108.2,274.4,85.5,50.2,70.6,21.4,549,3669,2541,76.9,100.0,9,37,162,560,-286,96.3,931,1183,13,77.7,11.3,11.1,0.0,12.4,20.0,50.7,29.3,26.57,13.62,0.63,0,0.67,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,2019,120.0,307.3,51.6,58.1,38.2,9.2,472,3732,3001,67.3,95.6,11,37,155,545,-238,97.5,1381,638,17,88.4,2.6,8.2,0.8,8.2,23.4,59.9,16.8,11.71,10.06,0.17,0,0.0,1.0,1.0,0.0,0.0,0.0,1.33,1.0
2025-03-28,3496,209.8,525.2,130.0,99.4,76.4,17.9,1164,9178,2518,83.5,100.0,18,36,154,543,-18,96.1,3496,0,25,96.6,2.0,0.4,0.9,12.8,23.1,57.9,19.0,32.85,14.86,0.23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-29,3121,171.5,477.9,162.9,67.1,62.3,25.5,795,6621,3340,82.9,100.0,14,36,447,855,-378,93.3,1750,1372,20,80.3,7.3,10.0,2.4,22.4,21.7,60.5,17.8,10.15,6.38,0.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-30,1917,98.3,295.3,32.9,64.6,44.7,17.5,700,4604,2078,78.6,94.4,10,39,142,518,-222,95.9,1917,0,14,93.8,6.2,0.0,0.0,13.8,19.9,59.8,20.4,6.42,3.01,0.41,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,2364,118.7,428.1,104.5,92.7,30.1,9.0,913,8172,2497,62.6,97.0,14,39,227,699,-271,97.8,1814,550,16,98.4,1.6,0.0,0.0,7.4,19.3,69.7,11.0,5.65,2.92,0.11,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2025-04-01,1851,128.1,186.3,39.9,41.2,71.1,27.1,459,3027,947,55.4,91.8,7,36,76,376,-190,99.0,1851,0,11,55.3,10.5,34.3,0.0,3.4,27.0,39.3,33.7,24.4,9.87,1.78,0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,3455,163.4,538.0,147.8,96.6,82.6,26.8,930,5969,5557,67.7,100.0,14,35,299,853,-315,94.5,1382,2073,22,87.9,7.5,4.7,0.0,18.2,18.4,60.6,20.9,29.12,16.76,0.96,0,0.0,1.0,0.0,1.0,0.0,1.6,1.33,0.0
2025-04-03,2528,145.5,418.6,139.9,74.4,46.1,13.2,738,6111,2220,84.8,100.0,23,42,89,404,14,92.2,2528,0,19,88.6,4.6,3.2,3.6,26.1,21.8,62.7,15.5,19.05,8.85,0.21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,2946,133.3,451.8,136.1,65.9,74.0,23.3,675,5856,2801,87.4,100.0,10,41,383,855,-404,94.4,2282,664,18,80.5,3.9,15.6,0.0,18.7,17.7,60.1,22.2,16.04,8.07,0.39,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-04-05,2352,119.2,374.6,65.8,82.2,46.3,15.1,583,6289,2347,85.3,99.5,9,39,50,321,54,94.6,1715,638,17,88.0,2.0,9.9,0.0,17.9,19.9,62.6,17.4,12.79,9.78,0.14,0,0.0,1.0,3.0,0.0,0.0,0.0,1.33,0.0
2025-04-06,1749,95.0,267.0,55.6,50.7,39.1,12.2,540,3736,2140,74.4,100.0,12,40,231,708,-441,100.0,1749,0,14,85.1,14.9,0.0,0.0,0.0,21.1,59.3,19.6,6.53,5.79,0.24,0,0.0,0.0,0.0,1.0,0.0,1.4,0.0,1.0
2025-04-07,2779,107.3,441.3,114.6,73.2,69.9,29.7,588,3651,2214,54.1,91.3,10,39,222,689,-247,86.5,1477,1302,13,99.4,0.6,0.0,0.0,44.9,15.2,62.5,22.3,17.13,8.23,0.87,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,0.0
2025-04-08,2046,142.8,196.3,54.8,38.7,84.0,34.6,487,3946,4705,82.2,97.4,9,40,99,426,-229,93.2,1344,702,12,49.6,10.7,39.7,0.0,22.7,27.0,37.2,35.8,32.67,7.71,2.42,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-04-09,2641,137.3,368.6,75.7,70.3,76.1,30.3,668,5044,4019,70.7,100.0,11,38,180,599,-230,95.4,1161,1481,18,76.0,17.9,6.1,0.0,15.3,20.3,54.4,25.3,24.53,12.63,1.33,0,0.0,1.0,0.0,2.0,0.0,1.0,1.33,0.0
2025-04-10,2099,170.5,254.1,75.7,49.4,48.5,16.2,508,4589,1998,82.1,97.6,14,34,84,394,-139,94.4,1835,264,16,74.3,5.6,16.5,3.6,18.5,31.9,47.6,20.4,8.98,3.59,0.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,2466,129.0,403.2,121.1,57.6,44.9,16.5,631,3634,3087,64.2,95.6,9,32,93,413,-10,94.3,2023,443,16,89.6,7.4,0.0,3.0,19.1,20.4,63.7,15.9,10.42,8.25,0.37,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-04-12,2972,127.1,441.5,151.0,62.5,77.8,32.3,597,4135,3619,73.6,100.0,7,31,483,855,-414,93.6,1379,1593,11,86.6,0.0,0.0,13.4,21.2,17.1,59.4,23.5,20.64,18.53,0.68,0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0
2025-04-13,2007,80.2,245.7,76.8,26.9,77.8,30.8,216,1646,2730,58.8,75.2,3,29,143,520,-274,83.7,2007,0,7,82.6,5.7,11.7,0.0,55.0,16.0,49.0,35.0,23.77,15.16,0.8,0,0.0,0.0,3.0,0.0,1.25,0.0,0.0,0.0
2025-04-14,2776,135.3,410.1,130.0,67.6,66.6,25.4,614,4327,1625,66.0,93.8,10,30,206,654,-244,90.0,1474,1302,15,82.7,0.6,13.9,2.7,33.3,19.5,59.0,21.6,24.62,9.98,0.72,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,1.0
2025-04-15,1838,118.7,198.3,50.0,57.2,72.3,17.6,544,4476,3094,80.7,100.0,14,30,134,500,-302,93.6,1545,293,14,75.9,6.4,17.7,0.0,21.4,24.7,41.3,33.9,21.28,5.85,0.2,0,0.47,0.0,0.0,1.0,0.6,0.0,0.0,0.0
2025-04-16,2993,173.3,490.6,105.8,94.2,48.6,12.2,954,6112,3960,52.4,100.0,18,33,197,635,-145,96.1,1736,1257,19,94.8,5.2,0.0,0.0,13.0,22.4,63.5,14.1,9.11,7.61,0.16,0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,0.0
2025-04-17,2529,113.3,415.7,80.7,90.3,72.4,17.4,930,6862,2428,87.3,97.9,15,36,86,398,18,91.1,2529,0,9,66.5,0.0,33.5,0.0,22.4,16.4,60.1,23.6,29.11,12.59,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-18,3477,154.8,475.9,119.9,43.2,108.7,42.7,543,3420,6133,81.5,99.5,5,36,306,855,-380,86.9,2592,886,13,83.2,10.0,4.6,2.2,36.5,17.7,54.4,27.9,33.68,21.25,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-19,3771,181.4,619.3,155.4,67.3,68.4,18.0,792,5030,4516,54.5,99.9,9,37,609,855,-236,90.1,1754,2017,15,88.3,3.1,8.6,0.0,26.0,19.0,64.9,16.1,25.65,16.27,0.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-20,1620,68.0,218.4,27.9,24.5,56.9,21.8,341,2147,1668,48.5,76.4,7,38,98,423,-205,82.9,1620,0,8,77.9,0.0,22.1,0.0,50.5,16.4,52.7,30.9,19.41,6.33,0.45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-21,3084,198.6,325.0,101.9,62.6,117.6,47.0,871,6067,5443,81.9,96.0,13,35,252,753,-428,85.8,1870,1214,20,64.0,5.7,30.3,0.0,40.2,25.2,41.2,33.6,43.23,13.11,2.3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-04-22,3983,242.0,556.0,156.7,99.5,106.5,40.0,969,8710,2809,91.4,100.0,13,37,226,697,-141,90.5,3983,0,13,68.3,8.0,23.7,0.0,24.4,23.3,53.6,23.1,31.53,10.84,0.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,1608,111.8,233.8,76.8,30.7,27.5,12.4,372,5701,1757,72.8,91.4,9,36,101,430,-196,91.7,1360,248,12,78.2,7.3,9.8,4.7,20.7,27.4,57.4,15.2,5.53,1.95,0.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,1515,94.3,240.8,72.0,42.2,29.1,12.0,539,3139,1486,53.3,89.0,9,35,76,376,-136,95.2,778,737,14,81.5,18.6,0.0,0.0,16.1,23.5,60.1,16.4,5.69,2.63,0.14,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-04-25,1910,96.3,316.3,61.9,54.9,29.9,14.2,412,3265,993,64.3,95.7,10,36,68,359,-43,93.6,805,1104,15,87.9,12.1,0.0,0.0,21.2,20.1,65.9,14.0,8.47,4.28,0.65,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,0.0
2025-04-26,4395,241.2,536.0,165.5,78.7,135.1,36.7,919,5457,5572,67.9,100.0,7,36,745,855,-319,93.9,1662,2733,15,73.8,0.0,26.2,0.0,20.3,22.3,49.6,28.1,59.73,21.79,1.57,0,1.13,0.0,6.0,1.0,0.0,0.0,0.0,0.0
2025-04-27,2402,118.9,328.1,85.7,40.7,68.7,26.2,404,3086,3606,64.1,97.6,7,34,205,652,-324,94.0,1666,736,11,88.6,4.9,6.5,0.0,19.9,19.8,54.5,25.7,19.1,16.5,0.48,0,0.0,0.0,2.0,1.0,1.25,0.0,0.0,0.0
2025-04-28,1440,80.1,215.9,59.6,29.7,34.0,12.9,406,2540,840,41.0,82.7,9,30,3,220,-4,94.9,626,814,12,74.6,10.9,14.6,0.0,16.9,21.5,58.0,20.5,12.3,5.82,0.29,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-04-29,2341,145.3,331.6,95.4,71.2,56.1,17.3,743,5335,4501,79.7,100.0,14,30,157,550,-218,92.7,841,1500,18,79.4,6.7,13.9,0.0,24.3,24.1,55.0,20.9,17.09,6.65,0.27,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-04-30,2114,120.5,297.2,58.6,77.2,55.9,16.1,680,4773,1203,72.1,96.4,13,27,0,214,83,92.5,0,2114,18,80.7,8.2,11.1,0.0,11.5,22.2,54.7,23.1,24.08,9.18,0.2,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-05-01,2172,121.9,311.3,71.2,79.5,56.3,16.1,694,5055,1203,73.8,96.6,13,26,4,222,89,91.3,0,2172,18,81.2,8.0,10.8,0.0,11.2,21.8,55.6,22.6,24.22,9.28,0.2,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-05-02,3148,206.2,365.2,80.5,69.9,101.2,42.0,917,6955,8542,82.7,100.0,15,31,57,336,29,93.6,493,2655,21,74.6,11.6,13.7,0.0,21.5,25.8,45.7,28.5,32.51,16.57,1.16,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-05-03,2117,140.3,263.1,89.4,62.5,66.8,18.9,790,6770,5196,77.8,98.2,11,29,86,398,-135,90.6,572,1545,16,77.3,7.4,15.3,0.0,26.9,25.3,47.5,27.2,17.16,6.7,0.27,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2025-05-04,2971,138.0,387.2,130.2,42.9,100.0,44.6,598,3571,4306,58.2,100.0,10,30,126,483,-96,89.5,0,2971,18,84.1,12.3,3.6,0.0,34.8,18.4,51.6,30.0,30.69,17.12,1.38,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-05-05,2802,190.7,277.8,72.3,42.4,106.1,39.9,715,4809,4451,86.0,100.0,8,30,99,426,-148,97.3,1184,1618,15,65.6,11.6,22.8,0.0,9.1,27.0,39.3,33.8,36.66,18.98,1.09,0,0.47,0.0,3.0,0.0,0.8,0.0,0.0,0.0
2025-05-06,2679,173.0,365.9,106.4,69.4,68.6,23.8,803,6083,1620,81.2,100.0,16,32,107,443,-77,95.6,1500,1179,23,80.4,7.0,12.5,0.0,14.6,25.0,52.8,22.3,7.57,4.44,0.16,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-05-07,2457,114.4,375.4,71.1,43.6,61.3,15.3,595,3936,3394,74.6,100.0,10,33,147,528,-153,97.4,1769,688,14,89.3,10.7,0.0,0.0,8.7,18.2,59.8,22.0,21.1,16.05,0.61,0,0.47,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2025-05-08,1958,118.3,342.2,96.3,64.9,27.0,10.2,800,5966,501,66.4,96.6,14,32,140,513,-171,96.5,1408,550,18,93.6,3.8,0.0,2.7,11.6,22.7,65.6,11.7,6.0,3.21,0.11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-05-09,2397,155.2,324.6,80.9,64.1,56.6,21.4,642,4304,915,46.6,92.3,9,29,104,436,-112,93.8,1111,1286,16,73.1,6.5,20.4,0.0,16.3,25.6,53.5,21.0,22.28,6.41,1.78,0,0.0,0.8,0.0,2.0,0.0,1.0,0.0,0.0
2025-05-10,1735,110.4,270.1,87.8,55.8,28.0,8.2,457,3341,1485,58.6,95.6,11,29,142,518,-247,94.3,1028,707,15,77.2,11.8,9.0,2.0,14.4,24.9,60.9,14.2,7.68,5.2,0.07,0,0.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0
2025-05-11,1918,84.5,306.0,64.4,49.8,47.1,15.7,590,3701,2943,36.7,96.0,7,30,65,353,-47,97.3,1368,550,12,93.0,7.0,0.0,0.0,9.2,17.0,61.6,21.3,14.28,11.25,0.5,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2025-05-12,2080,120.2,271.7,68.2,46.2,67.8,29.7,757,4765,1634,74.5,94.5,10,30,144,522,-250,91.2,1309,771,18,71.9,8.9,19.2,0.0,29.3,22.1,49.9,28.0,23.22,8.29,1.8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-05-13,2301,125.8,359.5,102.2,59.7,47.1,12.8,535,4033,2898,74.3,95.9,12,29,111,451,-92,90.2,1613,688,16,84.7,5.1,10.2,0.0,28.3,21.3,60.8,17.9,14.67,12.35,0.11,0,0.0,0.0,3.0,1.0,1.25,0.0,0.0,0.0
2025-05-14,2634,138.8,430.5,112.9,74.2,49.3,20.4,889,5408,2302,78.7,100.0,13,30,71,366,65,91.5,1413,1221,20,88.5,11.5,0.0,0.0,28.5,20.4,63.3,16.3,14.34,9.65,0.66,0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0
2025-05-15,2721,167.6,403.7,102.2,85.9,55.3,15.4,786,5691,2179,84.6,100.0,15,31,131,494,-90,97.7,1641,1080,21,77.4,4.9,17.7,0.0,7.7,24.1,58.0,17.9,22.31,10.5,0.26,0,0.47,1.0,3.0,0.0,0.0,0.0,1.33,0.0
2025-05-16,2637,97.5,373.6,133.3,56.1,91.5,32.8,609,3240,2368,78.6,92.7,8,30,118,466,-93,89.5,1454,1183,14,91.1,0.0,8.9,0.0,35.1,14.4,55.2,30.4,35.23,13.33,1.17,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-05-17,2194,98.8,339.4,62.6,47.0,55.3,15.8,508,3171,3740,41.5,93.4,8,29,101,430,-91,95.1,1645,550,13,90.9,1.8,4.0,3.4,12.0,17.6,60.3,22.1,17.04,14.71,0.37,0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,0.0
2025-05-18,2577,157.0,361.4,94.8,78.7,58.5,15.1,678,4902,4008,88.8,100.0,13,31,155,545,-184,94.7,867,1710,18,82.0,5.2,12.7,0.0,17.7,24.1,55.6,20.3,22.67,13.7,0.13,0,0.47,1.0,3.0,0.0,0.0,0.0,1.33,0.0
2025-05-19,1901,69.8,276.3,90.7,44.0,59.2,18.7,337,2507,2521,45.9,81.9,9,32,144,522,-246,89.2,919,982,10,100.0,0.0,0.0,0.0,36.0,14.6,57.7,27.8,21.34,13.58,0.37,0,0.47,0.0,0.0,0.0,1.25,0.0,0.0,1.0
2025-05-20,2922,165.0,390.7,96.3,54.5,82.5,35.3,707,5174,5525,78.4,100.0,13,30,145,524,-133,94.0,526,2396,21,80.7,12.5,6.8,0.0,20.1,22.3,52.7,25.0,24.66,15.77,1.12,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-05-21,2421,119.0,332.4,88.9,61.2,74.4,21.5,701,3885,2920,65.0,96.7,9,27,95,417,-85,91.1,467,1954,14,88.7,1.6,9.7,0.0,16.3,19.2,53.7,27.1,29.37,15.82,0.17,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-05-22,1754,97.4,269.9,55.4,62.1,37.7,14.9,701,3820,350,49.2,90.1,8,27,90,406,-136,93.0,1204,550,11,89.5,10.5,0.0,0.0,10.0,21.5,59.7,18.8,11.31,6.77,0.59,0,0.0,0.7,0.0,1.0,1.2,1.0,0.0,0.0
2025-05-23,2618,143.7,390.6,101.0,91.0,61.5,17.2,817,5499,1791,84.5,100.0,14,27,211,665,-275,91.5,0,2618,21,84.4,6.6,8.9,0.0,14.9,21.4,58.1,20.6,26.03,11.05,0.22,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-05-24,2910,135.7,394.0,93.0,45.0,88.2,27.1,564,4548,2464,56.2,93.8,9,27,179,597,-203,88.9,2246,664,13,78.8,0.0,18.6,2.6,23.6,18.6,54.1,27.2,32.27,20.45,1.98,0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0
2025-05-25,2394,141.0,361.1,72.2,74.9,46.2,17.5,647,5105,1024,68.9,94.5,14,27,93,413,-52,92.9,962,1433,19,77.1,7.2,15.7,0.0,10.2,23.3,59.6,17.2,17.57,5.63,1.32,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-05-26,2583,150.7,321.8,94.5,61.9,86.6,27.2,777,4590,2318,57.1,95.1,9,26,162,560,-239,90.1,629,1954,17,74.9,1.5,23.6,0.0,15.3,22.6,48.2,29.2,36.92,12.63,1.29,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-05-27,1899,135.8,255.2,105.6,43.0,42.0,14.9,598,4410,1522,78.5,95.0,10,24,148,530,-275,85.8,613,1286,16,78.7,8.2,13.0,0.0,20.6,28.0,52.6,19.4,13.21,10.2,0.16,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2025-05-28,1896,105.2,304.2,93.6,30.2,30.1,11.2,509,4105,1185,71.2,88.2,7,25,139,511,-207,85.8,1453,443,11,83.0,0.0,13.1,4.0,25.1,22.0,63.8,14.2,10.14,5.65,0.33,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-29,1809,86.3,244.8,86.7,61.6,64.0,15.1,538,5282,1498,87.3,96.5,15,28,72,368,-123,85.8,1809,0,11,70.6,0.0,29.4,0.0,31.4,18.2,51.5,30.3,27.37,8.03,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,2047,88.3,371.0,102.0,59.3,27.5,5.2,538,3528,3225,48.8,91.5,9,27,140,513,-142,89.6,1383,664,12,96.5,0.0,3.5,0.0,14.3,16.9,71.2,11.9,8.5,9.22,0.09,0,0.0,0.0,0.0,1.0,1.25,0.8,1.0,0.0
2025-05-31,3877,181.6,610.8,176.2,101.0,87.4,32.3,1009,6027,5097,68.5,100.0,12,27,265,781,-170,85.6,1362,2516,21,91.1,6.5,2.3,0.0,27.6,18.4,61.8,19.9,27.22,18.02,1.28,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-06-01,3532,194.3,482.7,104.9,69.1,97.0,30.5,1059,6681,3923,81.6,99.0,14,28,171,580,-97,91.2,2318,1214,20,83.0,1.1,15.9,0.0,13.2,21.7,53.9,24.4,32.03,16.63,1.88,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-06-02,2364,130.5,405.2,116.9,88.0,32.3,10.2,897,5798,1371,73.5,98.2,14,27,125,481,-76,88.0,219,2145,19,92.7,7.3,0.0,0.0,19.6,21.4,66.6,12.0,9.49,6.27,0.21,0,0.0,1.0,0.0,2.0,0.0,1.0,1.33,0.0
2025-06-03,1549,95.1,217.1,46.6,28.1,37.0,8.6,295,2638,1119,64.7,77.3,10,32,78,381,-164,96.5,636,912,12,70.4,7.6,22.0,0.0,4.4,24.0,54.9,21.0,15.89,6.67,0.06,0,0.47,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-06-04,2560,126.1,448.3,138.4,97.4,40.9,10.3,788,6486,3193,78.5,100.0,17,33,130,492,-44,93.3,1319,1241,23,92.4,7.6,0.0,0.0,15.2,18.9,67.3,13.8,9.52,7.88,0.16,0,0.0,0.0,0.0,1.0,1.25,1.0,1.25,0.0
